,Title,Author,Publisher,Primary ISBN10,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
872,WHAT ALICE FORGOT,Liane Moriarty,Berkley,0425247449,9780425247440,Trade Fiction Paperback,2015-07-26,0
873,SOME LUCK,Jane Smiley,Anchor,0307744809,9780307744807,Trade Fiction Paperback,2015-07-26,0
874,MR. MERCEDES,Stephen King,Gallery Books,1476754470,9781476754475,Trade Fiction Paperback,2015-07-26,0
875,THE BOYS IN THE BOAT,Daniel James Brown,Penguin,0143125478,9780143125471,Paperback Nonfiction,2015-07-26,59
876,I AM MALALA,Malala Yousafzai with Christina Lamb,"Little, Brown",0316322423,9780316322423,Paperback Nonfiction,2015-07-26,6
877,OUTLIERS,Malcolm Gladwell,"Back Bay/Little, Brown",0316017930,9780316017930,Paperback Nonfiction,2015-07-26,195
878,THE DEVIL IN THE WHITE CITY,Erik Larson,Vintage,0375725601,9780375725609,Paperback Nonfiction,2015-07-26,295
879,THE GLASS CASTLE,Jeannette Walls,Scribner,074324754X,9780743247542,Paperback Nonfiction,2015-07-26,367
880,A LONG WAY GONE,Ishmael Beah,"Sarah Crichton/Farrar, Straus & Giroux",0374531269,9780374531263,Paperback Nonfiction,2015-07-26,91
881,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,Broadway,1400052181,9781400052189,Paperback Nonfiction,2015-07-26,178
882,THE OTHER WES MOORE,Wes Moore,Spiegel & Grau,0385528205,9780385528207,Paperback Nonfiction,2015-07-26,36
883,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Morrow/HarperCollins,0062376330,9780062376336,Paperback Nonfiction,2015-07-26,88
884,UNBROKEN,Laura Hillenbrand,Random House,0812974492,9780812974492,Paperback Nonfiction,2015-07-26,50
885,WILD,Cheryl Strayed,Vintage,0307476073,9780307476074,Paperback Nonfiction,2015-07-26,0
886,A WORK IN PROGRESS,Connor Franta,Keywords/Atria,1476791619,9781476791616,Paperback Nonfiction,2015-07-26,0
887,TIPPING POINT,Malcolm Gladwell,"Back Bay/Little, Brown",0316346624,9780316346627,Paperback Nonfiction,2015-07-26,0
888,ORANGE IS THE NEW BLACK,Piper Kerman,Spiegel & Grau,0385523394,9780385523394,Paperback Nonfiction,2015-07-26,0
889,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2015-07-26,0
890,THINK LIKE A FREAK,Steven D Levitt and Stephen J Dubner,Morrow,0062218344,9780062218346,Paperback Nonfiction,2015-07-26,0
891,DAVID AND GOLIATH,Malcolm Gladwell,"Little, Brown",0316204374,9780316204378,Paperback Nonfiction,2015-07-26,0
892,THE POWER OF HABIT,Charles Duhigg,Random House,081298160X,9780812981605,Paperback Nonfiction,2015-07-26,0
893,QUIET,Susan Cain,Broadway,0307352153,9780307352156,Paperback Nonfiction,2015-07-26,0
894,THE NEW JIM CROW,Michelle Alexander,New Press,1595586431,9781595586438,Paperback Nonfiction,2015-07-26,0
895,THE LIFE-CHANGING MAGIC OF TIDYING UP,Marie Kondo,Ten Speed,1607747308,9781607747307,Advice How-To and Miscellaneous,2015-07-26,37
896,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2015-07-26,111
897,THE WHOLE30,Melissa Hartwig and Dallas Hartwig,Houghton Mifflin Harcourt,0544609719,9780544609716,Advice How-To and Miscellaneous,2015-07-26,12
898,THUG KITCHEN,the staff of Thug Kitchen,Rodale,1623363586,9781623363581,Advice How-To and Miscellaneous,2015-07-26,37
899,GET WHAT'S YOURS,"Laurence J Kotlikoff, Philip Moeller and Paul Solman",Simon & Schuster,1476772290,9781476772295,Advice How-To and Miscellaneous,2015-07-26,18
900,WHAT TO EXPECT WHEN YOU'RE EXPECTING,Heidi Murkoff and Sharon Mazel,Workman,0761148574,9780761148579,Advice How-To and Miscellaneous,2015-07-26,91
901,THE GIFTS OF IMPERFECTION,Brené Brown,Hazelden,159285849X,9781592858491,Advice How-To and Miscellaneous,2015-07-26,50
902,THE FAST METABOLISM DIET,Haylie Pomroy with Eve Adamson,Harmony,0307986276,9780307986276,Advice How-To and Miscellaneous,2015-07-26,36
903,TRIGGERS,Marshall Goldsmith and Mark Reiter,Crown Business,0804141231,9780804141239,Advice How-To and Miscellaneous,2015-07-26,6
904,BRAIN MAKER,David Perlmutter with Kristin Loberg,"Little, Brown",0316380105,9780316380102,Advice How-To and Miscellaneous,2015-07-26,11
905,IT STARTS WITH FOOD,Dallas and Melissa Hartwig,Victory Belt,1628600543,9781628600544,Advice How-To and Miscellaneous,2015-07-26,0
906,10-DAY GREEN SMOOTHIE CLEANSE,J J Smith,Atria,1501100106,9781501100109,Advice How-To and Miscellaneous,2015-07-26,0
907,FRANKLIN BARBECUE,Aaron Franklin and Jordan Mackay,Ten Speed,1607747200,9781607747208,Advice How-To and Miscellaneous,2015-07-26,0
908,DARING GREATLY,Brené Brown,Avery,1592408419,9781592408412,Advice How-To and Miscellaneous,2015-07-26,0
909,THE UNTETHERED SOUL,Michael A Singer,New Harbinger/Noetic,1572245379,9781572245372,Advice How-To and Miscellaneous,2015-07-26,0
910,YOU ARE A BADASS,Jen Sincero,Running Press,0762447699,9780762447695,Advice How-To and Miscellaneous,2015-07-26,0
911,TEAM OF TEAMS,"Stanley McChrystal with Tantum Collins, David Silverman and Chris Fussell",Portfolio/Penguin,1591847486,9781591847489,Advice How-To and Miscellaneous,2015-07-26,0
912,THE SKINNYTASTE COOKBOOK,Gina Homolka with Heather K Jones,Clarkson Potter,0385345623,9780385345620,Advice How-To and Miscellaneous,2015-07-26,0
913,GO THE -- TO SLEEP,Adam Mansbach,Akashic Books,1617750255,9781617750250,Advice How-To and Miscellaneous,2015-07-26,0
914,MONEY: MASTER THE GAME,Tony Robbins,Simon & Schuster,1476757801,9781476757803,Advice How-To and Miscellaneous,2015-07-26,0
915,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2015-07-26,107
916,THE BOOK WITH NO PICTURES,B.J. Novak,Dial,0803741715,9780803741713,Picture Books,2015-07-26,41
917,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2015-07-26,77
918,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,0811877825,9780811877824,Picture Books,2015-07-26,197
919,PRESS HERE,Hervé Tullet,Handprint/Chronicle,0811879542,9780811879545,Picture Books,2015-07-26,200
920,WAITING IS NOT EASY!,Mo Willems,Hyperion,142319957X,9781423199571,Picture Books,2015-07-26,32
921,"ROSIE REVERE, ENGINEER",Andrea Beaty,Abrams,1419708457,9781419708459,Picture Books,2015-07-26,57
922,THE ADVENTURES OF BEEKLE,Dan Santat,"Little, Brown",0316199982,9780316199988,Picture Books,2015-07-26,17
923,YOUR BABY'S FIRST WORD WILL BE DADA,Jimmy Fallon,Feiwel & Friends,1250009340,9781250009340,Picture Books,2015-07-26,5
924,I WILL TAKE A NAP!,Mo Willems,Hyperion,1484716302,9781484716304,Picture Books,2015-07-26,6
